bg_geoid,municipio,building_count,osm_pv_count,detected_pv_count,overlap_count,total_detected_area_deg2,detected_pv_rate,annual_flux_mean_kwh_per_kw_yr,flux_pixel_count,median_household_income_usd,total_housing_units,tenure_total,tenure_owner_occupied,tenure_renter_occupied,race_total,nh_white_alone,nh_black_alone,nh_aian_alone,nh_asian_alone,nh_nhpi_alone,nh_other_alone,nh_two_or_more,hispanic_or_latino,edu_total_25plus,edu_bachelors,edu_masters,edu_professional,edu_doctorate,pct_owner_occupied,pct_bachelor_plus,diversity_index,urban_block_count,total_urban_pop,total_urban_housing_units,urban_land_area_m2,pct_urban_pop,pct_urban_population,pct_urban_housing_units,pct_urban_land_area,is_urban
721270096022,San Juan,522,0,103,0,1.4690801146742271e-06,0.19731800766283525,,0,53674.0,750,601,439,162,1286,0,0,0,0,0,13,13,1260,1037,450,128,35,62,0.7304492512479202,0.6509161041465766,0.039822323914194935,18,1109.0,667.0,468610.0,1.2186813186813186,1.2186813186813186,1.217153284671533,1.0,true
721270096031,San Juan,452,0,146,0,2.5251684007505264e-06,0.3230088495575221,,0,31683.0,552,437,376,61,858,0,0,0,0,0,0,0,858,707,273,161,76,24,0.8604118993135011,0.7553041018387553,0.0,20,1033.0,506.0,279647.0,0.9618249534450651,0.9618249534450651,0.9656488549618321,1.0,true
721270096032,San Juan,338,0,103,0,1.7523909184109484e-06,0.3047337278106509,,0,69727.0,349,291,228,63,750,0,0,0,0,0,0,0,750,572,211,130,11,9,0.7835051546391752,0.6311188811188811,0.0,9,606.0,300.0,256758.0,0.8256130790190735,0.8256130790190735,0.8498583569405099,1.0,true
721270096033,San Juan,367,0,130,0,1.8413490025485192e-06,0.3542234332425068,,0,43026.0,223,184,133,51,401,22,0,0,0,0,0,0,379,338,155,33,12,0,0.7228260869565217,0.591715976331361,0.10370582272498319,11,700.0,330.0,213295.0,1.06544901065449,1.06544901065449,1.0153846153846153,1.0,true
721270096141,San Juan,262,0,68,0,7.68557499554119e-07,0.2595419847328244,,0,53864.0,454,362,224,138,656,0,0,0,0,0,0,0,656,612,239,125,43,37,0.6187845303867403,0.7254901960784313,0.0,6,700.0,415.0,199872.0,0.9009009009009009,0.9009009009009009,0.9263392857142857,1.0,true
721270096142,San Juan,494,0,117,0,1.6949303914380663e-06,0.23684210526315788,,0,71845.0,468,395,373,22,1040,10,0,0,0,0,0,0,1030,839,323,162,95,34,0.9443037974683545,0.7318235995232419,0.019045857988165604,12,1114.0,451.0,529804.0,1.0857699805068226,1.0857699805068226,0.8606870229007634,1.0,true
721270096241,San Juan,291,0,44,0,9.474813332159514e-07,0.15120274914089346,,0,8665.0,863,792,102,690,1722,11,0,0,0,0,0,0,1711,1129,153,31,26,0,0.12878787878787878,0.18600531443755536,0.01269423097416622,11,1718.0,712.0,451827.0,1.020190023752969,1.020190023752969,0.966078697421981,1.0,true
721270096242,San Juan,547,0,59,0,6.922486375071417e-07,0.10786106032906764,,0,63375.0,545,395,269,126,1040,26,0,0,0,0,0,0,1014,803,261,98,36,0,0.6810126582278481,0.4919053549190536,0.04875000000000007,17,1046.0,580.0,301503.0,0.8812131423757371,0.8812131423757371,0.9523809523809523,1.0,true
721270096243,San Juan,662,0,123,0,1.9876335379478547e-06,0.18580060422960726,,0,64050.0,636,565,494,71,1366,18,0,0,0,0,0,0,1348,975,422,194,69,176,0.8743362831858407,0.8830769230769231,0.02600704411036503,32,1307.0,644.0,539441.0,1.3488132094943242,1.3488132094943242,1.069767441860465,1.0,true
721270098001,San Juan,115,0,14,0,1.0978742216727887e-07,0.12173913043478261,,0,,345,311,146,165,601,0,0,0,0,0,0,0,601,601,162,0,133,97,0.4694533762057878,0.6522462562396006,0.0,3,875.0,459.0,137318.0,2.5510204081632653,2.5510204081632653,2.0582959641255605,1.0,true
721270098002,San Juan,717,0,101,0,1.6385299819204162e-06,0.14086471408647142,1522.5426749567391,174405,110231.0,332,298,298,0,660,1,0,0,0,0,0,0,659,547,209,47,126,61,1.0,0.8098720292504571,0.0030257116620751034,27,1011.0,391.0,911116.0,1.1013071895424837,1.1013071895424837,1.261290322580645,1.0,true
721270098003,San Juan,670,0,158,0,2.5494572482887292e-06,0.23582089552238805,,0,250001.0,395,381,381,0,1225,19,0,0,0,0,0,0,1206,919,248,149,255,148,1.0,0.8705114254624592,0.030539275301957547,14,959.0,361.0,846158.0,0.802510460251046,0.802510460251046,0.7307692307692307,1.0,true
721270098004,San Juan,417,0,79,0,2.0011163079250525e-06,0.18944844124700239,,0,123005.0,317,317,317,0,953,0,0,0,0,0,0,0,953,538,244,36,140,19,1.0,0.8159851301115242,0.0,13,633.0,260.0,454606.0,0.9533132530120482,0.9533132530120482,1.1981566820276497,1.0,true
721270098005,San Juan,395,0,79,0,1.5973249608744237e-06,0.2,,0,41760.0,1020,986,373,613,2389,23,0,0,0,0,0,0,2366,1886,685,156,24,34,0.37829614604462475,0.4766702014846235,0.01906954243505843,14,1847.0,921.0,550589.0,0.8820439350525311,0.8820439350525311,0.9455852156057495,1.0,true
721270099011,San Juan,410,0,82,0,9.258169323301543e-07,0.2,,0,74442.0,477,397,350,47,950,23,0,0,0,0,71,0,856,776,227,140,99,15,0.8816120906801007,0.6198453608247423,0.1819324099722993,9,1008.0,469.0,314500.0,1.4277620396600565,1.4277620396600565,1.2814207650273224,1.0,true
721270099012,San Juan,361,0,83,0,1.2429927419118803e-06,0.2299168975069252,,0,36023.0,911,755,358,397,1918,0,0,0,0,0,0,0,1918,1177,320,122,113,86,0.4741721854304636,0.5446049277824979,0.0,13,1839.0,835.0,454772.0,1.1609848484848484,1.1609848484848484,1.0844155844155845,1.0,true
721270099013,San Juan,439,0,66,0,8.451693508778085e-07,0.15034168564920272,,0,64063.0,345,293,188,105,574,33,0,0,0,0,0,13,528,533,173,131,39,26,0.6416382252559727,0.6923076923076923,0.15003824254270426,15,645.0,309.0,354002.0,0.947136563876652,0.947136563876652,0.939209726443769,1.0,true
721270099021,San Juan,760,0,39,0,2.663247518838171e-07,0.05131578947368421,,0,34059.0,999,873,560,313,2301,1,28,0,0,0,0,0,2272,1538,295,63,15,0,0.6414662084765178,0.2425227568270481,0.02489932669147299,10,1834.0,898.0,721279.0,1.5450716090985679,1.5450716090985679,1.1410419313850064,1.0,true
721270099022,San Juan,548,0,53,0,5.022437350759483e-07,0.09671532846715329,,0,82526.0,383,299,244,55,1006,0,0,0,0,0,0,0,1006,712,270,104,0,48,0.8160535117056856,0.5926966292134831,0.0,11,1109.0,535.0,727610.0,0.8300898203592815,0.8300898203592815,0.9692028985507246,1.0,true
721270099023,San Juan,741,0,63,0,7.434345621945064e-07,0.08502024291497975,,0,38304.0,711,593,422,171,1334,27,0,0,0,0,0,0,1307,1113,277,48,13,118,0.7116357504215851,0.40970350404312667,0.03966045463025614,14,1239.0,596.0,678316.0,0.7108433734939759,0.7108433734939759,0.7862796833773087,1.0,true
721270099031,San Juan,596,0,95,0,1.1081079350862145e-06,0.1593959731543624,,0,,572,430,430,0,838,0,0,0,0,0,0,0,838,686,227,178,88,24,1.0,0.7536443148688047,0.0,21,1191.0,529.0,547662.0,1.18389662027833,1.18389662027833,0.9760147601476015,1.0,true
721270099032,San Juan,369,0,32,0,3.772977226125757e-07,0.08672086720867209,,0,49180.0,314,298,277,21,576,10,0,0,0,0,0,0,566,503,224,59,0,13,0.9295302013422819,0.588469184890656,0.034119405864197594,11,980.0,432.0,327717.0,1.491628614916286,1.491628614916286,1.180327868852459,1.0,true
721270099033,San Juan,568,0,73,0,7.550551053419858e-07,0.12852112676056338,,0,,466,363,333,30,1040,0,60,0,0,0,0,0,980,805,282,90,31,51,0.9173553719008265,0.5639751552795031,0.10872781065088755,7,1142.0,459.0,678244.0,1.667153284671533,1.667153284671533,1.4123076923076923,1.0,true
721270099034,San Juan,673,0,105,0,1.414785630809497e-06,0.15601783060921248,,0,76688.0,734,656,558,98,1604,13,0,0,0,0,0,0,1591,1239,545,218,179,56,0.850609756097561,0.8054882970137207,0.016078102748117162,22,1614.0,786.0,800864.0,0.882449425915801,0.882449425915801,0.966789667896679,1.0,true
721270099041,San Juan,188,0,26,0,3.9052522284546294e-07,0.13829787234042554,,0,70854.0,809,666,559,107,1362,0,0,0,0,0,0,0,1362,1145,585,189,103,102,0.8393393393393394,0.8550218340611354,0.0,3,1132.0,683.0,270564.0,1.0026572187776794,1.0026572187776794,0.9799139167862266,1.0,true
721270099042,San Juan,371,1,66,1,8.052642336652139e-07,0.1778975741239892,,0,82981.0,328,261,261,0,643,0,0,0,0,0,0,0,643,590,247,83,101,46,1.0,0.8084745762711865,0.0,16,845.0,354.0,315238.0,1.159122085048011,1.159122085048011,0.959349593495935,1.0,true
721270100021,San Juan,1256,0,255,0,4.0390852385372925e-06,0.20302547770700638,,0,143608.0,813,761,761,0,2133,0,0,0,0,0,0,0,2133,1798,867,400,237,128,1.0,0.9076751946607341,0.0,15,2221.0,801.0,1248109.0,0.8834526650755767,0.8834526650755767,0.978021978021978,1.0,true
721270100022,San Juan,758,0,149,0,2.790493225589213e-06,0.19656992084432717,,0,70935.0,1627,1456,1015,441,2846,49,0,0,0,0,0,0,2797,2143,857,607,161,73,0.6971153846153846,0.7923471768548763,0.03384143345272861,16,2791.0,1457.0,999995.0,1.554874651810585,1.554874651810585,1.2223154362416107,1.0,true
721270100121,San Juan,787,0,154,0,1.5424233042188463e-06,0.19567979669631513,,0,81875.0,822,697,550,147,1963,0,0,0,0,0,0,0,1963,1461,843,189,40,26,0.7890961262553802,0.7515400410677618,0.0,19,1826.0,798.0,638500.0,1.056712962962963,1.056712962962963,0.9614457831325302,1.0,true
721270100122,San Juan,381,0,61,0,7.765677327388078e-07,0.16010498687664043,,0,,790,709,314,395,1777,0,0,0,0,0,0,0,1777,1002,174,86,42,164,0.44287729196050774,0.46506986027944114,0.0,8,1253.0,602.0,410669.0,0.8817733990147784,0.8817733990147784,0.8015978695073236,1.0,true
721270100123,San Juan,436,0,78,0,1.1255904943186918e-06,0.17889908256880735,,0,51953.0,501,410,378,32,1035,0,0,0,0,0,0,0,1035,860,129,149,0,0,0.9219512195121952,0.32325581395348835,0.0,15,1003.0,427.0,288790.0,1.4728340675477238,1.4728340675477238,1.4280936454849498,1.0,true
721270100124,San Juan,288,0,25,0,2.44830888366067e-07,0.08680555555555555,,0,69510.0,610,510,366,144,811,0,0,0,0,0,0,0,811,811,264,149,65,77,0.7176470588235294,0.6843403205918619,0.0,9,1110.0,655.0,204483.0,1.1538461538461537,1.1538461538461537,0.827020202020202,1.0,true
721270100221,San Juan,428,0,84,0,2.4682349533790426e-06,0.19626168224299065,,0,,345,325,259,66,898,0,0,0,0,0,0,0,898,552,166,51,32,22,0.796923076923077,0.49094202898550726,0.0,10,622.0,281.0,592729.0,1.4168564920273348,1.4168564920273348,0.9756944444444444,1.0,true
721270100222,San Juan,769,0,153,0,3.0600071435463406e-06,0.19895968790637192,,0,60401.0,904,759,487,272,1705,0,0,0,0,0,0,0,1705,1270,416,263,97,37,0.6416337285902504,0.6401574803149607,0.0,22,1929.0,912.0,904088.0,1.1769371568029285,1.1769371568029285,1.0,1.0,true
721270100223,San Juan,255,0,43,0,4.599529766404105e-07,0.16862745098039217,,0,55647.0,362,271,260,11,544,0,0,0,0,0,0,0,544,513,164,100,67,0,0.959409594095941,0.645224171539961,0.0,7,690.0,363.0,335515.0,1.0147058823529411,1.0147058823529411,1.0083333333333333,1.0,true
721270100321,San Juan,565,0,52,0,4.1368644321424725e-07,0.0920353982300885,,0,10934.0,1941,1660,507,1153,3782,0,0,0,0,0,0,0,3782,2416,310,137,60,0,0.30542168674698794,0.20985099337748345,0.0,14,2899.0,1423.0,434141.0,0.9612068965517241,0.9612068965517241,1.0222701149425288,1.0,true
721270100322,San Juan,802,0,85,0,1.0123889862497613e-06,0.1059850374064838,,0,46458.0,821,670,470,200,1597,0,0,0,0,0,0,0,1597,1325,588,115,78,63,0.7014925373134329,0.6369811320754717,0.0,15,2562.0,1070.0,765697.0,1.32952776336274,1.32952776336274,1.1370882040382573,1.0,true
721270100431,San Juan,623,0,102,0,1.0352319527008845e-06,0.1637239165329053,,0,52750.0,673,563,470,93,1071,0,0,0,0,0,0,0,1071,948,194,176,106,0,0.8348134991119005,0.5021097046413502,0.0,25,1398.0,654.0,397416.0,0.8848101265822785,0.8848101265822785,0.9108635097493036,1.0,true
721270100432,San Juan,372,0,87,0,8.148698620320051e-07,0.23387096774193547,,0,74107.0,346,288,203,85,903,0,0,0,0,0,0,0,903,580,184,166,84,105,0.7048611111111112,0.9293103448275862,0.0,16,794.0,387.0,347263.0,1.186846038863976,1.186846038863976,1.2688524590163934,1.0,true
721270100441,San Juan,310,0,42,0,4.6954464472803267e-07,0.13548387096774195,,0,,777,777,625,152,1771,0,0,0,0,0,0,0,1771,1334,354,275,134,71,0.8043758043758044,0.6251874062968515,0.0,5,1454.0,657.0,296773.0,1.2076411960132891,1.2076411960132891,0.9984802431610942,1.0,true
721270100442,San Juan,123,0,24,0,4.2823964289596683e-07,0.1951219512195122,,0,,797,554,351,203,773,17,0,0,0,0,0,0,756,749,143,160,35,26,0.6335740072202166,0.48598130841121495,0.043017158999814065,2,1305.0,760.0,259134.0,1.4729119638826185,1.4729119638826185,1.2881355932203389,1.0,true
721270100443,San Juan,545,0,81,0,8.41024098406146e-07,0.14862385321100918,,0,53241.0,571,396,364,32,817,0,0,0,0,0,0,0,817,708,275,99,90,83,0.9191919191919192,0.7725988700564972,0.0,6,1469.0,648.0,381848.0,1.1539670070699135,1.1539670070699135,1.0062111801242235,1.0,true
721270100451,San Juan,1406,0,181,0,1.6557915400720157e-06,0.1287339971550498,,0,52865.0,807,659,524,135,1481,0,0,0,0,0,0,0,1481,1296,420,24,215,0,0.795144157814871,0.5084876543209876,0.0,15,2452.0,1059.0,2679312.0,1.2446700507614212,1.2446700507614212,1.0241779497098646,1.0,true
721270100452,San Juan,1052,0,157,0,1.3653673628562144e-06,0.14923954372623574,,0,34732.0,861,731,519,212,1730,0,0,0,0,0,0,0,1730,1414,76,53,60,46,0.7099863201094391,0.1661951909476662,0.0,14,1352.0,638.0,3989652.0,1.3241919686581782,1.3241919686581782,0.9300291545189504,1.0,true
721270100461,San Juan,677,0,63,0,5.360020483535439e-07,0.0930576070901034,,0,51332.0,980,835,648,187,1969,0,0,0,0,0,0,0,1969,1639,180,286,69,121,0.7760479041916167,0.4002440512507627,0.0,9,1664.0,826.0,1167596.0,0.7786616752456715,0.7786616752456715,0.8703898840885143,1.0,true
721270100462,San Juan,878,0,103,0,8.105064999014856e-07,0.11731207289293849,,0,14278.0,684,579,347,232,1470,0,0,0,0,0,0,0,1470,1167,243,0,0,0,0.5993091537132987,0.20822622107969152,0.0,12,1196.0,572.0,2489033.0,0.8691860465116279,0.8691860465116279,0.8732824427480916,1.0,true
721270100463,San Juan,234,0,22,0,1.5543581595728274e-07,0.09401709401709402,,0,,317,234,172,62,547,0,0,0,0,0,0,0,547,407,100,47,0,46,0.7350427350427351,0.4742014742014742,0.0,2,732.0,354.0,356533.0,0.8271186440677966,0.8271186440677966,1.0567164179104478,1.0,true
721270101001,San Juan,1102,0,210,0,3.737498106271862e-06,0.19056261343012704,,0,119939.0,901,760,737,23,2298,0,0,0,0,0,0,0,2298,1590,616,291,311,124,0.9697368421052631,0.8440251572327044,0.0,15,2212.0,829.0,2038982.0,1.1599370739381227,1.1599370739381227,1.1202702702702703,1.0,true
721270101002,San Juan,1467,0,220,0,2.3254144339741357e-06,0.1499659168370825,,0,33469.0,874,700,488,212,1974,0,0,0,0,0,0,0,1974,1317,385,96,0,111,0.6971428571428572,0.4495064540622627,0.0,21,2444.0,1072.0,4507042.0,1.1577451444812885,1.1577451444812885,1.1404255319148937,1.0,true
721270101003,San Juan,1506,0,200,0,2.245502569685399e-06,0.13280212483399734,,0,33518.0,1169,876,664,212,2234,24,0,0,0,0,0,0,2210,1748,589,83,22,176,0.7579908675799086,0.4977116704805492,0.021255296792710432,14,2989.0,1298.0,1963898.0,0.9461855017410573,0.9461855017410573,1.1103507271171942,1.0,true
721270102001,San Juan,1053,0,85,0,7.99965367764873e-07,0.08072174738841406,,0,36371.0,1104,995,738,257,2244,0,0,0,0,0,0,0,2244,1797,604,87,24,36,0.7417085427135678,0.41791875347801893,0.0,20,1833.0,861.0,920924.0,0.7941941074523396,0.7941941074523396,0.8092105263157895,1.0,true
721270102002,San Juan,917,0,107,0,8.003914871597327e-07,0.11668484187568157,,0,21377.0,894,679,341,338,2205,0,0,0,0,0,0,0,2205,1415,163,79,0,92,0.5022091310751104,0.23604240282685512,0.0,16,1492.0,677.0,1484097.0,0.9461001902346227,0.9461001902346227,0.8896189224704336,1.0,true
721270102003,San Juan,1923,0,255,0,6.66396567642434e-06,0.13260530421216848,,0,,542,462,251,211,1345,0,0,0,0,0,0,0,1345,906,57,46,0,0,0.5432900432900433,0.11368653421633554,0.0,26,2334.0,1050.0,6370399.0,1.0575441776166743,1.0575441776166743,1.1134676564156947,1.0,true
721270105001,San Juan,406,21,110,18,6.306591792724726e-06,0.270935960591133,1560.6858232824388,1091419,25436.0,949,713,207,506,1114,0,0,0,0,0,0,0,1114,937,117,152,46,0,0.2903225806451613,0.33617929562433296,0.0,24,1676.0,1163.0,1111322.0,1.5841209829867675,1.5841209829867675,1.3878281622911695,1.0,true
721270105002,San Juan,126,5,37,4,2.6860668348380516e-06,0.29365079365079366,1706.6274145473733,649054,69451.0,1421,852,513,339,1653,25,0,0,0,0,0,0,1628,1355,584,298,144,38,0.602112676056338,0.785239852398524,0.02979056210106168,23,2144.0,1248.0,1548726.0,1.8939929328621907,1.8939929328621907,1.5737704918032787,1.0,true
721270105003,San Juan,69,2,20,1,2.0236681730805458e-07,0.2898550724637681,1643.7138790881627,266837,102097.0,863,608,380,228,1251,22,0,0,0,0,0,0,1229,1021,464,319,82,0,0.625,0.8472086190009794,0.03455333255378101,3,1322.0,808.0,151340.0,1.068714632174616,1.068714632174616,0.8186423505572442,1.0,true
721279800001,San Juan,160,0,30,0,1.0030159542669448e-06,0.1875,1483.851892482527,350217,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,4,6.0,7.0,1244366.0,0.8571428571428571,0.8571428571428571,1.0,1.0,true
721279801011,San Juan,80,1,6,1,2.142779461693989e-07,0.075,1663.3514416300443,975662,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,0.0,0.0,545707.0,,,,1.0,true
721279801021,San Juan,55,0,7,0,4.6400502432759006e-08,0.12727272727272726,1426.076496120912,238730,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,0.0,0.0,242072.0,,,,1.0,true
721279801031,San Juan,64,2,13,2,7.096199880186674e-07,0.203125,1576.2868244159336,1705126,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5,8.0,3.0,626818.0,0.010973936899862825,0.010973936899862825,0.009316770186335404,1.0,true
721279801041,San Juan,663,0,61,0,2.255086617253937e-06,0.09200603318250378,1723.8824424966044,2843618,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,11,3.0,1.0,1590161.0,,,,1.0,true
721279801051,San Juan,38,0,8,0,4.400105600987767e-07,0.21052631578947367,1563.0228429669942,87093,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,2.0,0.0,256589.0,,,,0.9792165168775163,true
721279801071,San Juan,29,1,2,0,2.6136046254794728e-08,0.06896551724137931,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,4.0,3.0,95354.0,,,,0.8882451025141824,true
721279801081,San Juan,198,8,42,7,3.014622005204542e-06,0.21212121212121213,1692.7904479259203,1166432,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,4.0,2.0,747136.0,,,,1.0,true
721279802001,San Juan,28,0,5,0,1.9577424424456496e-07,0.17857142857142858,,0,,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3,30.0,12.0,229871.0,0.7692307692307693,0.7692307692307693,1.2,1.0,true
721279803001,San Juan,32,0,7,0,5.7766178451983226e-08,0.21875,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,6,0.0,0.0,242257.0,,,,1.0,true
